what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1326873983142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1326873987849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1326873991018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1326873996959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1326874003810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1326874009425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326874023186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874023614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874038544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874041077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874048828
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1326874048900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326874085328
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1326874091036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874092968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874185097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874291481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874308879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874311984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874356617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326874358612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874439378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874444037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326874476493
